source	target
AR	NRCAM
AR	NRIP1
AR	NRP1
AR	NRXN1
AR	NRXN3
AR	NUDT6
AR	NUMB
AR	NUP214
AR	OAT
AR	OFCC1
AR	OPCML
AR	ORC5
AR	ORM1
AR	ORM2
AR	OSBPL10
AR	OXR1
AR	P3H2
AR	PACS1
AR	PACSIN2
AR	PAG1
AR	PALLD
AR	PAPPA2
AR	PAPSS1
AR	PARD3
AR	PARD3B
AR	PARP1
AR	PBX1
AR	PC
AR	PCK1
AR	PCNX1
AR	PDE4B
AR	PDE4D
AR	PDE4DIP
AR	PDE6A
AR	PDE8B
AR	PDE9A
AR	PDHA1
AR	PDLIM5
AR	PDZD2
AR	PDZRN3
AR	PEBP1
AR	PEX6
AR	PGC
AR	PHACTR2
AR	PHF2
AR	PHLDB2
AR	PIEZO2
AR	PIGR
AR	PIN1
AR	PIP
AR	PIP4K2A
AR	PKD1
AR	PKP1
AR	PLAAT4
AR	PLAG1
AR	PLAT
AR	PLAU
AR	PLB1
AR	PLCB1
AR	PLCB4
AR	PLD1
AR	PLLP
AR	PLXDC1
AR	PLXNA2
AR	PMAIP1
AR	PMEPA1
AR	PML
AR	PNPLA4
AR	PNRC1
AR	POLG
AR	POLR3E
AR	POU1F1
AR	POU2F1
AR	POU5F1
AR	PPARG
AR	PPARGC1A
AR	PPBP
AR	PPFIBP2
AR	PPM1A
AR	PPP2R2C
AR	PPP2R5D
AR	PPP3CA
AR	PPP6R3
AR	PRAME
AR	PREX1
AR	PRKAG2
AR	PRKCA
AR	PRKCD
AR	PRKCE
AR	PRKCH
AR	PRKD1
AR	PRLR
AR	PRMT5
AR	PRPF31
AR	PRPS1
AR	PRRC2B
AR	PRUNE2
AR	PSAP
AR	PSCA
AR	PSD3
AR	PTEN
AR	PTGER2
AR	PTGS1
AR	PTGS2
AR	PTHLH
AR	PTK2
AR	PTK2B
AR	PTPN1
AR	PTPN9
AR	PTPRJ
AR	PTPRM
AR	PXDN
AR	PYCR1
AR	PYGB
AR	QSOX1
AR	RABGAP1L
AR	RAD51B
AR	RADIL
AR	RALGAPA2
AR	RAPGEF4
AR	RAPGEF5
AR	RARA
AR	RARB
AR	RARG
AR	RASAL2
AR	RBM47
AR	RBMS1
AR	RBMS3
AR	RBMX
AR	RBPJ
AR	RBPMS
AR	RELA
AR	RELN
AR	RERE
AR	REST
AR	RETN
AR	RGS3
AR	RHO
AR	RHOBTB3
AR	RIMS1
AR	RIMS2
AR	RIN2
AR	RLN1
AR	RNASE4
AR	RNF144A
AR	RNF4
AR	ROR1
AR	ROS1
AR	RPE65
AR	RPL38
AR	RPTOR
AR	RTN1
AR	RUNX1
AR	RUNX2
AR	RYR3
AR	S100A8
AR	S100A9
AR	SACM1L
AR	SASH1
AR	SAT1
AR	SBF2
AR	SCAP
AR	SCAPER
AR	SCARB1
AR	SCD
AR	SCGB1D1
AR	SCNN1A
AR	SCNN1B
AR	SDF2
AR	SDK2
AR	SEC11C
AR	SEM1
AR	SEMA3C
AR	SEMA3D
AR	SEMA6B
AR	SEPTIN7
AR	SERPINA4
AR	SERPINB5
AR	SERPINE1
AR	SERPINF1
AR	SERPINI1
AR	SESN1
AR	SFTPB
AR	SH3RF1
AR	SHANK2
AR	SHF
AR	SHROOM3
AR	SIK3
AR	SIL1
AR	SIPA1L1
AR	SIPA1L2
AR	SIPA1L3
AR	SLC10A2
AR	SLC22A23
AR	SLC25A11
AR	SLC37A1
AR	SLC38A1
AR	SLC38A9
AR	SLC43A1
AR	SLC44A3
AR	SLC45A3
AR	SLC5A12
AR	SLC5A5
AR	SLC6A6
AR	SLC8A1
AR	SLC9B1P1
AR	SLX4IP
AR	SMAD3
AR	SMAD6
AR	SMARCA1
AR	SMARCA2
AR	SMNDC1
AR	SMPD1
AR	SMS
AR	SMTNL2
AR	SMYD2
AR	SMYD3
AR	SNAI1
AR	SNAI2
AR	SND1
AR	SORBS2
AR	SORD
AR	SOS1
AR	SOX4
AR	SOX6
AR	SPATS2L
AR	SPDEF
AR	SPECC1L
AR	SPIDR
AR	SPOCK1
AR	SPRED2
AR	SPTBN1
AR	SRCIN1
AR	SRD5A3
AR	SREBF1
AR	SREBF2
AR	SSR1
AR	ST3GAL1
AR	ST6GAL1
AR	STARD13
AR	STAT3
AR	STAT5B
AR	STAU2
AR	STEAP2
AR	STIM1
AR	STK3
AR	STK39
AR	STRA6
AR	STXBP2
AR	STXBP6
AR	SUGCT
AR	SULF1
AR	SUOX
AR	SUSD6
AR	SYBU
AR	SYN3
AR	SYNE1
AR	SYNE2
AR	SYT1
AR	TACC1
AR	TACC2
AR	TANC1
AR	TAOK3
AR	TBC1D1
AR	TBC1D31
AR	TBC1D8
AR	TBP
AR	TBXAS1
AR	TCF12
AR	TCF7
AR	TCF7L2
AR	TENM4
AR	TESK1
AR	TG
AR	TGFA
AR	TGFB1
AR	TGFB2
AR	TGFBR3
AR	TGM1
AR	TH
AR	THADA
AR	THPO
AR	THRA
AR	THSD4
AR	THSD7A
AR	TIAM1
AR	TJP1
AR	TLE1
AR	TLE3
AR	TLN2
AR	TLR7
AR	TMC1
AR	TMC3
AR	TMEM178A
AR	TMEM245
AR	TMEM270
AR	TMPRSS2
AR	TMSB10
AR	TMTC1
AR	TMTC2
AR	TNC
AR	TNFAIP2
AR	TNFRSF11B
AR	TNFRSF1A
AR	TNFRSF1B
AR	TNRC6B
AR	TNS3
AR	TOM1L1
AR	TPD52
AR	TPD52L1
AR	TPK1
AR	TPO
AR	TPRG1
AR	TRAPPC9
AR	TRIM41
AR	TRIM48
AR	TRIO
AR	TRMT12
AR	TRPS1
AR	TRPV3
AR	TSC1
AR	TSC2
AR	TUSC3
AR	UBC
AR	UBE2D3
AR	UBE3A
AR	UCN
AR	UCP1
AR	UCP2
AR	UCP3
AR	UGT1A1
AR	UGT1A10
AR	UGT2B15
AR	UGT2B17
AR	UGT2B4
AR	ULK4
AR	UNC5D
AR	USP26
AR	USP48
AR	UST
AR	UTRN
AR	VAPA
AR	VAV3
AR	VEGFA
AR	VGLL4
AR	VIM
AR	VMP1
AR	VPS13B
AR	VPS13D
AR	WDFY3
AR	WDR88
AR	WEE1
AR	WNT7B
AR	WWC1
AR	WWC2
AR	XIAP
AR	XPA
AR	XXYLT1
AR	XYLT1
AR	YJU2
AR	ZBTB16
AR	ZBTB20
AR	ZBTB7C
AR	ZCCHC9
AR	ZFAND3
AR	ZFAT
AR	ZFHX4
AR	ZFPM2
AR	ZMIZ1
AR	ZMYND8
AR	ZNF385B
AR	ZNF385D
AR	ZNF407
AR	ZNF559
AR	ZNF608
AR	ZNF682
AR	ZPLD1
ARID1A	CDKN1A
ARID1A	SMAD3
ARID2	ABCC3
ARID2	ABHD12
ARID2	ABHD14B
ARID2	ABL1
ARID2	ABTB2
ARID2	ACAA2
ARID2	ACLY
ARID2	ACOT7
ARID2	ACSL3
ARID2	ACSS2
ARID2	ACSS3
ARID2	ACTB
ARID2	ACTN4
ARID2	ADAP1
ARID2	AFP
ARID2	AGPAT3
ARID2	AGTPBP1
ARID2	AHCYL1
ARID2	AKT2
ARID2	ALB
ARID2	AMBRA1
ARID2	AMD1
ARID2	AMFR
ARID2	AMPD2
ARID2	ANAPC5
ARID2	ANG
ARID2	ANP32A
ARID2	ANXA2
ARID2	AP2A1
ARID2	APBB2
ARID2	APLP2
ARID2	ARHGAP21
ARID2	ARRDC3
ARID2	ASB3
ARID2	ASPSCR1
ARID2	ATL2
ARID2	ATM
ARID2	ATN1
ARID2	ATP2B1
ARID2	ATP5F1D
ARID2	ATXN7
ARID2	AXIN2
ARID2	BAZ2A
ARID2	BBX
ARID2	BCAR1
ARID2	BCAR3
ARID2	BCL3
ARID2	BICRAL
ARID2	BLMH
ARID2	BLVRA
ARID2	BMP4
ARID2	BRI3
ARID2	BSG
ARID2	BUB3
ARID2	C1QTNF6
ARID2	CABLES1
ARID2	CACUL1
ARID2	CANX
ARID2	CARHSP1
ARID2	CBFB
ARID2	CBX4
ARID2	CCDC57
ARID2	CD164
ARID2	CDC14A
ARID2	CDC14B
ARID2	CDK17
ARID2	CDK6
ARID2	CDKN1A
ARID2	CENPT
ARID2	CEPT1
ARID2	CFDP1
ARID2	CFLAR
ARID2	CHD2
ARID2	CHD9
ARID2	CHN2
ARID2	CHPT1
ARID2	CIC
ARID2	CIRBP
ARID2	CITED2
ARID2	CLK3
ARID2	CLK4
ARID2	CLOCK
ARID2	COBLL1
ARID2	COQ8B
ARID2	CPEB2
ARID2	CPLX2
ARID2	CPSF6
ARID2	CTDSP1
ARID2	CTSB
ARID2	CXXC5
ARID2	CYTH1
ARID2	DBP
ARID2	DDAH1
ARID2	DDI2
ARID2	DHRS3
ARID2	DHX30
ARID2	DLC1
ARID2	DLG1
ARID2	DLX1
ARID2	DNAJA2
ARID2	DNAJB4
ARID2	DPAGT1
ARID2	DPYSL2
ARID2	DST
ARID2	DUSP6
ARID2	DYNC1LI1
ARID2	ECHDC2
ARID2	ECI2
ARID2	EEF1A1
ARID2	EFNA1
ARID2	EHD1
ARID2	EIF4A2
ARID2	ELF2
ARID2	ELP1
ARID2	ENAH
ARID2	ENPP3
ARID2	EPB41
ARID2	EPC1
ARID2	EPCAM
ARID2	EPHA2
ARID2	EPS8
ARID2	ERBB2
ARID2	ERBB3
ARID2	ERCC1
ARID2	ERF
ARID2	ETV5
ARID2	EVA1A
ARID2	EXOC3L4
ARID2	EXOSC8
ARID2	FAAP20
ARID2	FADS1
ARID2	FADS2
ARID2	FAM228B
ARID2	FAT1
ARID2	FBXO31
ARID2	FDFT1
ARID2	FGGY
ARID2	FN1
ARID2	FNDC3B
ARID2	FOXA1
ARID2	FOXJ3
ARID2	FOXK2
ARID2	FOXP1
ARID2	FRAS1
ARID2	FST
ARID2	GALK2
ARID2	GAS2
ARID2	GATAD2A
ARID2	GCNT2
ARID2	GEMIN6
ARID2	GM2A
ARID2	GNA13
ARID2	GNG5
ARID2	GPER1
ARID2	GPHN
ARID2	GPR137
ARID2	GPR160
ARID2	GPRC5C
ARID2	GRB7
ARID2	GREB1
ARID2	GSE1
ARID2	GUCD1
ARID2	H3-3B
ARID2	H4C6
ARID2	HDGF
ARID2	HHEX
ARID2	HIF1A
ARID2	HIVEP1
ARID2	HIVEP2
ARID2	HLF
ARID2	HMGCR
ARID2	HNF4A
ARID2	HNRNPD
ARID2	HNRNPF
ARID2	HNRNPH1
ARID2	HNRNPL
ARID2	HNRNPU
ARID2	HP1BP3
ARID2	HPCAL1
ARID2	HPS4
ARID2	HSP90AA1
ARID2	IDH1
ARID2	IER2
ARID2	IFRD1
ARID2	IFT140
ARID2	IGDCC3
ARID2	IGF2BP2
ARID2	IGF2BP3
ARID2	ILVBL
ARID2	ING2
ARID2	ING5
ARID2	IQGAP2
ARID2	IQSEC1
ARID2	IRX3
ARID2	ISL2
ARID2	ITGB1
ARID2	JADE1
ARID2	JADE2
ARID2	JMJD1C
ARID2	KAZALD1
ARID2	KBTBD2
ARID2	KCTD2
ARID2	KDM2A
ARID2	KIAA1217
ARID2	KIF1B
ARID2	KIFC3
ARID2	KLF6
ARID2	LARP1
ARID2	LBX2
ARID2	LCORL
ARID2	LDLR
ARID2	LEAP2
ARID2	LITAF
ARID2	LMNA
ARID2	LMO7
ARID2	LNP1
ARID2	LPCAT3
ARID2	LRP6
ARID2	LRRC41
ARID2	LZTS2
ARID2	LZTS3
ARID2	MACF1
ARID2	MAFF
ARID2	MAGI3
ARID2	MAP1LC3B
ARID2	MAP3K8
ARID2	MAP4K4
ARID2	MAP4K5
ARID2	MAPKAPK3
ARID2	MAPRE2
ARID2	MBD6
ARID2	MCMBP
ARID2	MED15
ARID2	MEIS1
ARID2	MEIS2
ARID2	MGAT1
ARID2	MGRN1
ARID2	MIDN
ARID2	MIER1
ARID2	MINDY1
ARID2	MINPP1
ARID2	MLLT10
ARID2	MNT
ARID2	MORF4L1
ARID2	MSI2
ARID2	MSL2
ARID2	MTA3
ARID2	MTCH1
ARID2	MTDH
ARID2	MTSS1
ARID2	MTTP
ARID2	MXRA8
ARID2	MYADM
ARID2	MYL12B
ARID2	NCOA2
ARID2	NCOA4
ARID2	NCOA7
ARID2	NDUFC1
ARID2	NDUFS2
ARID2	NEDD4L
ARID2	NEDD9
ARID2	NFAT5
ARID2	NFE2L2
ARID2	NFIA
ARID2	NFKB1
ARID2	NFKBIZ
ARID2	NFYC
ARID2	NHSL1
ARID2	NOL4L
ARID2	NOTUM
ARID2	NR2F2
ARID2	NR2F6
ARID2	NRL
ARID2	NUCB2
ARID2	OAF
ARID2	OAZ1
ARID2	ORMDL3
ARID2	PACSIN2
ARID2	PAFAH1B1
ARID2	PAH
ARID2	PANK1
ARID2	PAWR
ARID2	PCBP1
ARID2	PCGF5
ARID2	PCYT1A
ARID2	PDE4C
ARID2	PDE8A
ARID2	PDZD8
ARID2	PDZK1
ARID2	PER2
ARID2	PES1
ARID2	PHPT1
ARID2	PIK3R1
ARID2	PIP5K1B
ARID2	PKDCC
ARID2	PKP4
ARID2	PLEC
ARID2	PLEKHG2
ARID2	PLIN2
ARID2	PNP
ARID2	POR
ARID2	PPARGC1A
ARID2	PPFIA3
ARID2	PPM1H
ARID2	PPP1R16A
ARID2	PPP3CA
ARID2	PPP3R1
ARID2	PRKCZ
ARID2	PRPF31
ARID2	PRPSAP1
ARID2	PRTG
ARID2	PSMG2
ARID2	PSMG4
ARID2	PTBP3
ARID2	PTCH1
ARID2	PTK2
ARID2	PTP4A2
ARID2	PURA
ARID2	PYM1
ARID2	QKI
ARID2	RAB11A
ARID2	RACK1
ARID2	RARA
ARID2	RASSF4
ARID2	RBM26
ARID2	RBPJ
ARID2	RCAN1
ARID2	RCC1
ARID2	RCL1
ARID2	RCOR3
ARID2	RDH10
ARID2	RERE
ARID2	RFFL
ARID2	RGMB
ARID2	RHO
ARID2	RHOF
ARID2	RNF170
ARID2	RNF38
ARID2	RNF44
ARID2	ROBO1
ARID2	ROCK2
ARID2	RPS29
ARID2	RTN2
ARID2	RTN4
ARID2	RUNX1
ARID2	RUSC2
ARID2	S100A16
ARID2	SCLY
ARID2	SEC14L1
ARID2	SELENOP
ARID2	SEMA3B
ARID2	SEPTIN9
ARID2	SERTAD2
ARID2	SESN1
ARID2	SET
ARID2	SH2D6
ARID2	SH3BP1
ARID2	SH3YL1
ARID2	SHANK2
ARID2	SIAH1
ARID2	SIN3A
ARID2	SIX4
ARID2	SKI
ARID2	SKIDA1
ARID2	SLAIN2
ARID2	SLC12A4
ARID2	SLC16A1
ARID2	SLC16A3
ARID2	SLC1A5
ARID2	SLC20A2
ARID2	SLC25A1
ARID2	SLC25A10
ARID2	SLC25A25
ARID2	SLC25A42
ARID2	SLC37A4
ARID2	SLC38A1
ARID2	SLC38A2
ARID2	SLC39A1
ARID2	SLC39A14
ARID2	SLC39A4
ARID2	SLC3A2
ARID2	SLC43A1
ARID2	SLC4A2
ARID2	SLC7A7
ARID2	SMAD7
ARID2	SNAP23
ARID2	SNTB1
ARID2	SNX5
ARID2	SORBS2
ARID2	SOS1
ARID2	SOX5
ARID2	SPAG4
ARID2	SPATS2L
ARID2	SPG7
ARID2	SPHK1
ARID2	SPIRE2
ARID2	SPRTN
ARID2	SPRY1
ARID2	SPTBN1
ARID2	SQSTM1
ARID2	SRC
ARID2	ST3GAL6
ARID2	ST7
ARID2	STAT6
ARID2	STC2
ARID2	STK11
ARID2	STK24
ARID2	SUN2
ARID2	SUSD6
ARID2	SYNCRIP
ARID2	TAF1D
ARID2	TBC1D14
ARID2	TBC1D8
ARID2	TBX3
ARID2	TCEA2
ARID2	TEAD1
ARID2	TEAD4
ARID2	TENT5A
ARID2	TEX2
ARID2	TEX9
ARID2	TGIF1
ARID2	THADA
ARID2	THUMPD3
ARID2	TIAL1
ARID2	TJAP1
ARID2	TJP2
ARID2	TMEM123
ARID2	TNFRSF19
ARID2	TNPO1
ARID2	TNS2
ARID2	TPRA1
ARID2	TRA2B
ARID2	TRIB1
ARID2	TRIM29
ARID2	TRIM65
ARID2	TRPC1
ARID2	TSC22D1
ARID2	TSKU
ARID2	TSPAN4
ARID2	TTC7A
ARID2	TUBB3
ARID2	TXNL1
ARID2	TXNRD1
ARID2	UBE2D3
ARID2	UBE2E1
ARID2	UBE4B
ARID2	UBTF
ARID2	USP3
ARID2	USP39
ARID2	VDAC1
ARID2	VEGFA
ARID2	VGLL4
ARID2	VSNL1
ARID2	WAC
ARID2	WDR37
ARID2	WDR77
ARID2	WDR82
ARID2	WEE1
ARID2	WRNIP1
ARID2	WSB2
ARID2	XBP1
ARID2	YAP1
ARID2	YWHAZ
ARID2	YY1
ARID2	ZBTB10
ARID2	ZBTB38
ARID2	ZC3H4
ARID2	ZCCHC2
ARID2	ZEB1
ARID2	ZFAND2B
ARID2	ZFHX3
ARID2	ZFP36L1
ARID2	ZMYND8
ARID2	ZNF131
ARID2	ZNF217
ARID2	ZNF398
ARID2	ZNF580
ARID2	ZNF581
ARID2	ZNF839
ARID2	ZNRF1
ARID3A	AAK1
ARID3A	ABCA4
ARID3A	ABCC1
ARID3A	ABHD2
ARID3A	ABLIM1
ARID3A	ABT1
ARID3A	ACKR2
ARID3A	ACSL3
ARID3A	ACTB
ARID3A	ADCY7
ARID3A	ADGRD1
ARID3A	ADGRG6
ARID3A	ADGRV1
ARID3A	AFDN
ARID3A	AFF1
ARID3A	AHCYL2
ARID3A	AHI1
ARID3A	AHNAK
ARID3A	ALCAM
ARID3A	ALDH1A2
ARID3A	ALOXE3
ARID3A	AMPD3
ARID3A	ANK3
ARID3A	ANKRD11
ARID3A	ANKRD28
ARID3A	ANXA2
ARID3A	ANXA4
ARID3A	ANXA6
ARID3A	AP2S1
ARID3A	AP4S1
ARID3A	ARHGAP12
ARID3A	ARHGAP18
ARID3A	ARHGAP26
ARID3A	ARHGAP42
ARID3A	ARHGEF12
ARID3A	ARHGEF3
ARID3A	ARID1A
ARID3A	ARID1B
ARID3A	ARID5B
ARID3A	ARPC5L
ARID3A	ASAP2
ARID3A	ATP2B1
ARID3A	ATP6V0A1
ARID3A	ATP7B
ARID3A	AXIN2
ARID3A	BACH1
ARID3A	BAZ2A
ARID3A	BCAR3
ARID3A	BCAT1
ARID3A	BCR
ARID3A	BHLHE40
ARID3A	BICRAL
ARID3A	BMF
ARID3A	CABLES1
ARID3A	CACNA1A
ARID3A	CAMK2D
ARID3A	CCDC12
ARID3A	CCND3
ARID3A	CCNY
ARID3A	CCR7
ARID3A	CDC42EP4
ARID3A	CDC6
ARID3A	CDK1
ARID3A	CDK5RAP2
ARID3A	CDK6
ARID3A	CDYL
ARID3A	CEMIP2
ARID3A	CENPT
ARID3A	CFLAR
ARID3A	CHCHD5
ARID3A	CHD2
ARID3A	CHD9
ARID3A	CHN2
ARID3A	CIC
ARID3A	CIRBP
ARID3A	CITED2
ARID3A	CLASP1
ARID3A	CLCN3
ARID3A	CLEC16A
ARID3A	CLIC1
ARID3A	CLIP1
ARID3A	CMIP
ARID3A	CNOT10
ARID3A	COA1
ARID3A	CORO1C
ARID3A	CPEB4
ARID3A	CPED1
ARID3A	CR2
ARID3A	CRIM1
ARID3A	CSK
ARID3A	CUEDC1
ARID3A	CUX1
ARID3A	CXXC5
ARID3A	CYTH1
ARID3A	DAAM1
ARID3A	DDIT4
ARID3A	DENND1A
ARID3A	DENND3
ARID3A	DLEU1
ARID3A	DLGAP4
ARID3A	DNAJB12
ARID3A	DNAJC6
ARID3A	DOCK4
ARID3A	DST
ARID3A	DUS2
ARID3A	DUSP10
ARID3A	DUSP22
ARID3A	E2F1
ARID3A	ECE1
ARID3A	EEF2K
ARID3A	EFHC1
ARID3A	EGLN3
ARID3A	EHD1
ARID3A	EHF
ARID3A	ELF1
ARID3A	ELF2
ARID3A	ELMO1
ARID3A	ENC1
ARID3A	EPAS1
ARID3A	EPB41L2
ARID3A	EPS8
ARID3A	ERCC1
ARID3A	ERI1
ARID3A	ERN1
ARID3A	ETV4
ARID3A	ETV6
ARID3A	EXOC4
ARID3A	F11R
ARID3A	FADS1
ARID3A	FAM117A
ARID3A	FAM184A
ARID3A	FBXO38
ARID3A	FCHSD2
ARID3A	FGD6
ARID3A	FGGY
ARID3A	FHAD1
ARID3A	FKBP5
ARID3A	FLNB
ARID3A	FNDC3B
ARID3A	FOXK1
ARID3A	FOXN3
ARID3A	FOXO3
ARID3A	FOXP1
ARID3A	FRRS1
ARID3A	FRYL
ARID3A	FTO
ARID3A	FYN
ARID3A	GAB2
ARID3A	GABBR2
ARID3A	GALNT10
ARID3A	GATAD2A
ARID3A	GBE1
ARID3A	GNA12
ARID3A	GOLIM4
ARID3A	GPBP1L1
ARID3A	GRK6
ARID3A	GSE1
ARID3A	GSN
ARID3A	GTDC1
ARID3A	H1-2
ARID3A	HBS1L
ARID3A	HDAC4
ARID3A	HDAC5
ARID3A	HECTD1
ARID3A	HINT3
ARID3A	HIVEP2
ARID3A	HJV
ARID3A	HK2
ARID3A	HMGB1
ARID3A	HMGN4
ARID3A	HNRNPL
ARID3A	HNRNPLL
ARID3A	HPCAL1
ARID3A	HSPB1
ARID3A	ID2
ARID3A	IGF1R
ARID3A	IGF2BP1
ARID3A	IGF2BP3
ARID3A	IGF2R
ARID3A	IGHV1-69
ARID3A	IGHV3-23
ARID3A	IL1R1
ARID3A	IL21R
ARID3A	ING5
ARID3A	INPP5D
ARID3A	INSR
ARID3A	IQGAP2
ARID3A	IQSEC1
ARID3A	ITGB5
ARID3A	ITPR1
ARID3A	ITPR2
ARID3A	JARID2
ARID3A	JMJD1C
ARID3A	JUN
ARID3A	KALRN
ARID3A	KANSL1
ARID3A	KAT6B
ARID3A	KCNAB2
ARID3A	KDM2B
ARID3A	KDM4C
ARID3A	KDM6B
ARID3A	KIF21A
ARID3A	KLF6
ARID3A	KLF9
ARID3A	KLHDC10
ARID3A	KSR1
ARID3A	LASP1
ARID3A	LCOR
ARID3A	LDLR
ARID3A	LHFPL2
ARID3A	LIMD1
ARID3A	LIMS1
ARID3A	LINC00299
ARID3A	LINC01556
ARID3A	LITAF
ARID3A	LMBR1
ARID3A	LMNA
ARID3A	LPP
ARID3A	LRBA
ARID3A	LRRC8D
ARID3A	LRRFIP1
ARID3A	LYRM1
ARID3A	MACF1
ARID3A	MAD1L1
ARID3A	MAP3K13
ARID3A	MAP3K14
ARID3A	MAP4
ARID3A	MAP4K4
ARID3A	MARF1
ARID3A	MBNL1
ARID3A	MBNL2
ARID3A	MBNL3
ARID3A	MED13L
ARID3A	MED15
ARID3A	MGRN1
ARID3A	MICAL3
ARID3A	MIDEAS
ARID3A	MIDN
ARID3A	MIPOL1
ARID3A	MKNK2
ARID3A	MNT
ARID3A	MPZL1
ARID3A	MRPS22
ARID3A	MRPS27
ARID3A	MRTFA
ARID3A	MSI2
ARID3A	MTMR4
ARID3A	MTR
ARID3A	MTSS1
ARID3A	MYBPC1
ARID3A	MYC
ARID3A	MYH9
ARID3A	MYOM1
ARID3A	NAV2
ARID3A	NBAS
ARID3A	NCOA3
ARID3A	NCOA4
ARID3A	NCOA7
ARID3A	NDUFAF6
ARID3A	NDUFV2
ARID3A	NEDD4L
ARID3A	NEDD9
ARID3A	NFAT5
ARID3A	NFIA
ARID3A	NFKBIA
ARID3A	NFYC
ARID3A	NHSL1
ARID3A	NOL4L
ARID3A	NR2F2
ARID3A	NR4A2
ARID3A	NRCAM
ARID3A	NTMT1
ARID3A	NUCB2
ARID3A	NUP210
ARID3A	OPA1
ARID3A	OSBPL3
ARID3A	OSBPL9
ARID3A	PACSIN2
ARID3A	PARD6B
ARID3A	PARN
ARID3A	PAX5
ARID3A	PCBP1
ARID3A	PDE4D
ARID3A	PDLIM1
ARID3A	PDLIM5
ARID3A	PER1
ARID3A	PHACTR2
ARID3A	PHKB
ARID3A	PHTF2
ARID3A	PIGV
ARID3A	PIK3R1
ARID3A	PIM1
ARID3A	PIP4K2A
ARID3A	PKM
ARID3A	PLCB1
ARID3A	PLD1
ARID3A	PLEC
ARID3A	PLEKHM3
ARID3A	PLIN2
ARID3A	PLPP3
ARID3A	PML
ARID3A	POR
ARID3A	POU2F1
ARID3A	PRCP
ARID3A	PRKAR2B
ARID3A	PRKCE
ARID3A	PRKCH
ARID3A	PRLR
ARID3A	PRMT1
ARID3A	PRPF31
ARID3A	PRPF8
ARID3A	PSMB7
ARID3A	PTK2
ARID3A	PTK2B
ARID3A	PTP4A1
ARID3A	PTP4A2
ARID3A	PTPRK
ARID3A	PTPRM
ARID3A	PXN
ARID3A	QKI
ARID3A	RAB11A
ARID3A	RAB27A
ARID3A	RAB31
ARID3A	RAB8B
ARID3A	RABGAP1L
ARID3A	RAD23B
ARID3A	RAD51B
ARID3A	RANBP9
ARID3A	RAPGEF1
ARID3A	RAPGEF4
ARID3A	RAPGEF5
ARID3A	RAPGEF6
ARID3A	RBBP6
ARID3A	RBL1
ARID3A	RBPJ
ARID3A	RCOR3
ARID3A	RELN
ARID3A	RERE
ARID3A	RFFL
ARID3A	RFX2
ARID3A	RHO
ARID3A	RHOBTB3
ARID3A	RHOF
ARID3A	RICTOR
ARID3A	RNF38
ARID3A	RNF43
ARID3A	ROCK2
ARID3A	RPS6KC1
ARID3A	RRBP1
ARID3A	RREB1
ARID3A	RTN4
ARID3A	RUNX1
ARID3A	SAMD4A
ARID3A	SAMHD1
ARID3A	SCAP
ARID3A	SCARB1
ARID3A	SCN9A
ARID3A	SEC14L1
ARID3A	SEPTIN9
ARID3A	SERTAD2
ARID3A	SFI1
ARID3A	SFXN5
ARID3A	SGMS1
ARID3A	SH2B3
ARID3A	SIPA1L3
ARID3A	SKI
ARID3A	SLC13A3
ARID3A	SLC22A23
ARID3A	SLC43A2
ARID3A	SLC7A7
ARID3A	SLC9A1
ARID3A	SMAD3
ARID3A	SMAD7
ARID3A	SMAP2
ARID3A	SMG7
ARID3A	SMYD3
ARID3A	SND1
ARID3A	SNX9
ARID3A	SORBS1
ARID3A	SOX5
ARID3A	SOX6
ARID3A	SPAG9
ARID3A	SPRED2
ARID3A	SPTBN1
ARID3A	SSBP2
ARID3A	ST3GAL1
ARID3A	ST6GAL1
ARID3A	ST7
ARID3A	STAT3
ARID3A	STIM1
ARID3A	STK10
ARID3A	STT3B
ARID3A	STXBP5
ARID3A	STXBP6
ARID3A	SUB1
ARID3A	SYNE1
ARID3A	SYNJ2
ARID3A	TAB3
ARID3A	TACC1
ARID3A	TAOK3
ARID3A	TBC1D1
ARID3A	TBC1D14
ARID3A	TBC1D4
ARID3A	TBC1D5
ARID3A	TBPL1
ARID3A	TCAF1
ARID3A	TCF12
ARID3A	TCF3
ARID3A	TCF7
ARID3A	TEAD1
ARID3A	TFEB
ARID3A	TFPI
ARID3A	TGIF1
ARID3A	TGM2
ARID3A	THADA
ARID3A	TIAM2
ARID3A	TJP2
ARID3A	TLE3
ARID3A	TLK1
ARID3A	TMBIM1
ARID3A	TMEM131L
ARID3A	TMEM245
ARID3A	TNFAIP8
ARID3A	TNIP1
ARID3A	TNS3
ARID3A	TRAM2
ARID3A	TRAPPC9
ARID3A	TRIM41
ARID3A	TRIO
ARID3A	TSC22D2
ARID3A	TTC7A
ARID3A	TTLL4
ARID3A	UBAC2
ARID3A	UBC
ARID3A	UBE2V1
ARID3A	UBR3
ARID3A	USP10
ARID3A	USP48
ARID3A	UTRN
ARID3A	VAV2
ARID3A	VCL
ARID3A	VMP1
ARID3A	VPS13D
ARID3A	VPS54
ARID3A	WNK1
ARID3A	WWOX
ARID3A	WWP2
ARID3A	XPO7
ARID3A	XXYLT1
ARID3A	YY1
ARID3A	ZBTB38
ARID3A	ZBTB7B
ARID3A	ZC3H15
ARID3A	ZC3H3
ARID3A	ZCCHC2
ARID3A	ZDHHC14
